[2020-04-09 22:49:41.668] _ş9¤şÿFecha, Luz UV, Humedad Tierra, Temperatura, Humedad Ambiente;;;;;
[2020-04-10;06:54:54.608];1;53;26.33;66.71
[2020-04-10;06:59:54.735];1;53;26.39;67.03
[2020-04-10;07:04:54.862];2;53;26.46;66.72
[2020-04-10;07:09:55.006];2;53;26.45;66.53
[2020-04-10;07:14:55.134];2;53;26.46;66.41
[2020-04-10;07:19:55.262];3;53;26.49;66.08
[2020-04-10;07:24:55.390];3;53;26.52;65.79
[2020-04-10;07:29:55.521];4;53;26.48;65.78
[2020-04-10;07:34:55.664];3;53;26.47;66.15
[2020-04-10;07:39:55.793];2;54;26.56;66.16
[2020-04-10;07:44:55.924];3;54;26.62;65.54
[2020-04-10;07:49:56.053];4;54;26.62;65.33
[2020-04-10;07:54:56.181];6;54;26.69;65.15
[2020-04-10;07:59:56.309];6;54;26.81;65.32
[2020-04-10;08:04:56.452];5;54;26.82;65.00
[2020-04-10;08:09:56.582];6;54;26.93;64.64
[2020-04-10;08:14:56.714];5;54;27.02;64.85
[2020-04-10;08:19:56.842];6;54;27.07;64.30
[2020-04-10;08:24:56.970];6;54;27.13;64.54
[2020-04-10;08:29:57.101];7;54;27.05;63.42
[2020-04-10;08:34:57.229];6;54;27.14;63.79
[2020-04-10;08:39:57.372];8;54;27.14;63.30
[2020-04-10;08:44:57.501];7;54;27.27;63.86
[2020-04-10;08:49:57.630];8;54;27.35;64.01
[2020-04-10;08:54:57.757];9;54;27.41;62.83
[2020-04-10;08:59:57.902];5;54;27.36;62.37
[2020-04-10;09:04:58.031];6;54;27.33;61.79
[2020-04-10;09:09:58.159];9;54;27.33;62.27
[2020-04-10;09:14:58.289];10;54;27.41;61.88
[2020-04-10;09:19:58.420];13;54;27.40;60.87
[2020-04-10;09:24:58.549];14;54;27.51;61.84
[2020-04-10;09:29:58.678];12;54;27.57;61.49
[2020-04-10;09:34:58.809];15;54;27.67;61.32
[2020-04-10;09:39:58.954];13;54;27.79;60.27
[2020-04-10;09:44:59.082];14;54;27.80;60.66
[2020-04-10;09:49:59.211];16;54;27.88;59.99
[2020-04-10;09:54:59.340];17;54;27.98;60.44
[2020-04-10;09:59:59.468];14;55;28.06;60.53
[2020-04-10;10:04:59.599];13;55;28.11;61.07
[2020-04-10;10:09:59.742];11;55;28.13;61.24
[2020-04-10;10:14:59.873];15;55;28.21;61.73
[2020-04-10;10:20:00.019];15;55;28.31;60.85
[2020-04-10;10:25:00.132];18;55;28.39;60.26
[2020-04-10;10:30:00.260];18;55;28.44;59.39
[2020-04-10;10:35:00.389];18;55;28.48;60.40
[2020-04-10;10:40:00.519];14;55;28.50;60.11
[2020-04-10;10:45:00.649];18;55;28.56;60.06
[2020-04-10;10:50:00.795];17;55;28.60;60.10
[2020-04-10;10:55:00.925];19;55;28.68;60.08
[2020-04-10;11:00:01.054];18;55;28.69;59.96
[2020-04-10;11:05:01.182];18;55;28.73;59.95
[2020-04-10;11:10:01.311];21;55;28.84;59.58
[2020-04-10;11:15:01.441];21;55;28.88;59.93
[2020-04-10;11:20:01.571];22;55;29.03;59.37
[2020-04-10;11:25:01.715];26;55;29.14;59.04
[2020-04-10;11:30:01.845];16;55;29.16;58.78
[2020-04-10;11:35:01.974];17;55;29.20;59.31
[2020-04-10;11:40:02.103];20;55;29.24;57.54
[2020-04-10;11:45:02.232];20;55;29.39;56.42
[2020-04-10;11:50:02.366];29;55;29.54;56.77
[2020-04-10;11:55:02.495];24;55;29.65;58.00
[2020-04-10;12:00:02.625];29;55;29.76;58.05
[2020-04-10;12:05:02.769];19;55;29.78;56.93
[2020-04-10;12:10:02.898];19;55;29.75;58.01
[2020-04-10;12:15:03.028];26;55;29.83;57.07
[2020-04-10;12:20:03.158];28;55;30.01;58.00
[2020-04-10;12:25:03.286];31;55;30.15;57.72
[2020-04-10;12:30:03.416];21;56;30.07;57.65
[2020-04-10;12:35:03.545];31;56;30.11;57.25
[2020-04-10;12:40:03.691];21;56;30.04;56.90
[2020-04-10;12:45:03.821];23;56;30.09;57.66
[2020-04-10;12:50:03.950];23;56;29.99;58.25
[2020-04-10;12:55:04.077];23;56;29.95;59.55
[2020-04-10;13:00:04.206];14;56;29.82;58.68
[2020-04-10;13:05:04.334];12;56;29.71;58.96
[2020-04-10;13:10:04.478];14;56;29.71;59.64
[2020-04-10;13:15:04.607];21;56;29.80;60.19
[2020-04-10;13:20:04.737];34;56;30.11;57.46
[2020-04-10;13:25:04.867];47;56;30.43;58.83
[2020-04-10;13:30:04.996];33;56;30.50;58.90
[2020-04-10;13:35:05.126];50;56;30.80;57.99
[2020-04-10;13:40:05.269];45;56;31.03;57.07
[2020-04-10;13:45:05.397];48;56;31.24;52.77
[2020-04-10;13:50:05.527];54;56;31.59;53.89
[2020-04-10;13:55:05.656];110;56;32.55;50.47
[2020-04-10;14:00:05.784];156;56;37.60;39.60
[2020-04-10;14:05:05.927];318;56;37.56;37.79
[2020-04-10;14:10:06.057];931;56;41.26;30.82
[2020-04-10;14:15:06.187];12;56;37.85;36.45
[2020-04-10;14:20:06.315];968;56;42.06;31.12
[2020-04-10;14:25:06.448];15;56;38.87;35.21
[2020-04-10;14:30:06.580];12;56;35.54;41.98
[2020-04-10;14:35:06.708];43;56;34.63;44.35
[2020-04-10;14:40:06.852];129;56;34.64;44.42
[2020-04-10;14:45:06.984];47;56;33.77;46.22
[2020-04-10;14:50:07.113];16;57;32.28;49.19
[2020-04-10;14:55:07.241];25;56;31.71;51.16
[2020-04-10;15:00:07.370];3;57;31.12;52.19
[2020-04-10;15:05:07.497];5;56;30.74;52.78
[2020-04-10;15:10:07.641];4;56;30.44;49.52
[2020-04-10;15:15:07.769];3;56;30.26;53.91
[2020-04-10;15:20:07.897];3;56;30.09;54.99
[2020-04-10;15:25:08.026];6;57;29.94;53.03
[2020-04-10;15:30:08.170];10;56;29.96;54.58
[2020-04-10;15:35:08.298];2;56;29.83;54.20
[2020-04-10;15:40:08.426];1;56;29.74;54.49
[2020-04-10;15:45:08.555];1;56;29.65;53.77
[2020-04-10;15:50:08.683];1;56;29.56;53.16
[2020-04-10;15:55:08.811];1;56;29.53;56.39
[2020-04-10;16:00:08.956];1;57;29.52;57.07
[2020-04-10;16:05:09.084];1;56;29.49;57.29
[2020-04-10;16:10:09.213];1;56;29.45;58.15
[2020-04-10;16:15:09.342];1;56;29.41;58.73
[2020-04-10;16:20:09.472];2;56;29.39;59.38
[2020-04-10;16:25:09.615];2;56;29.36;58.04
[2020-04-10;16:30:09.743];2;56;29.24;54.75
